Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
01.10.2017 02:51:00;-0.30;-0.20;-1.45;-0.39;285.59;12.44;-24.62;-17.69;274.27;329.05;71.85;-6.93;-54.78;-61.71;
01.10.2017 02:52:00;-0.30;-0.20;-1.45;-0.38;285.58;12.43;-24.58;-17.68;274.16;330.54;71.94;-6.90;-56.38;-63.28;
01.10.2017 02:53:00;-0.31;-0.21;-1.45;-0.38;285.56;12.41;-24.75;-18.52;274.06;330.84;74.82;-6.23;-56.78;-63.01;
01.10.2017 02:54:00;-0.31;-0.21;-1.45;-0.38;285.56;12.41;-24.72;-18.34;274.06;330.45;74.19;-6.38;-56.39;-62.77;
01.10.2017 02:55:00;-0.30;-0.21;-1.45;-0.39;285.54;12.39;-24.65;-18.68;274.04;329.69;75.80;-5.96;-55.65;-61.62;
01.10.2017 02:56:00;-0.30;-0.21;-1.44;-0.38;285.52;12.37;-24.45;-18.64;273.99;330.52;76.21;-5.82;-56.53;-62.34;
01.10.2017 02:57:00;-0.30;-0.21;-1.45;-0.38;285.51;12.36;-24.52;-18.20;273.85;330.54;74.22;-6.32;-56.69;-63.01;
01.10.2017 02:58:00;-0.30;-0.21;-1.45;-0.38;285.50;12.35;-24.62;-17.96;273.72;330.09;72.95;-6.66;-56.38;-63.04;
01.10.2017 02:59:00;-0.30;-0.20;-1.45;-0.39;285.49;12.34;-24.50;-17.88;273.68;329.41;72.96;-6.63;-55.73;-62.36;
01.10.2017 03:00:00;-0.30;-0.21;-1.45;-0.39;285.49;12.34;-24.61;-17.99;273.51;328.63;73.09;-6.62;-55.11;-61.74;
01.10.2017 03:01:00;-0.30;-0.21;-1.45;-0.40;285.49;12.34;-24.44;-18.06;273.48;327.79;73.90;-6.38;-54.32;-60.70;
01.10.2017 03:02:00;-0.30;-0.21;-1.45;-0.40;285.49;12.34;-24.44;-18.28;273.46;328.13;74.80;-6.16;-54.67;-60.83;
01.10.2017 03:03:00;-0.30;-0.21;-1.45;-0.40;285.49;12.34;-24.42;-18.50;273.44;327.94;75.76;-5.92;-54.50;-60.42;
01.10.2017 03:04:00;-0.30;-0.21;-1.45;-0.40;285.49;12.34;-24.47;-18.59;273.25;327.56;75.98;-5.88;-54.31;-60.18;
01.10.2017 03:05:00;-0.30;-0.21;-1.45;-0.38;285.46;12.31;-24.40;-18.40;273.19;329.87;75.38;-6.01;-56.68;-62.68;
01.10.2017 03:06:00;-0.31;-0.21;-1.45;-0.38;285.46;12.31;-24.76;-18.12;273.19;329.93;73.18;-6.64;-56.74;-63.38;
01.10.2017 03:07:00;-0.31;-0.21;-1.45;-0.39;285.45;12.30;-24.72;-18.08;273.22;329.18;73.16;-6.63;-55.96;-62.59;
01.10.2017 03:08:00;-0.31;-0.21;-1.45;-0.38;285.43;12.28;-24.72;-18.07;273.21;329.53;73.10;-6.65;-56.32;-62.97;
01.10.2017 03:09:00;-0.31;-0.21;-1.45;-0.37;285.42;12.27;-24.91;-18.06;272.82;330.90;72.51;-6.85;-58.09;-64.93;
01.10.2017 03:10:00;-0.30;-0.20;-1.45;-0.39;285.41;12.26;-24.58;-17.89;273.02;329.12;72.76;-6.70;-56.10;-62.80;
01.10.2017 03:11:00;-0.30;-0.20;-1.45;-0.39;285.41;12.26;-24.33;-17.73;273.08;329.09;72.87;-6.60;-56.01;-62.61;
01.10.2017 03:12:00;-0.30;-0.21;-1.45;-0.38;285.40;12.25;-24.57;-18.71;272.84;329.69;76.17;-5.85;-56.85;-62.70;
01.10.2017 03:13:00;-0.30;-0.21;-1.45;-0.38;285.39;12.24;-24.45;-18.25;273.00;330.06;74.63;-6.20;-57.06;-63.26;
01.10.2017 03:14:00;-0.30;-0.21;-1.45;-0.36;285.35;12.20;-24.68;-18.30;272.73;331.90;74.13;-6.39;-59.17;-65.56;
01.10.2017 03:15:00;-0.30;-0.21;-1.45;-0.37;285.34;12.19;-24.57;-18.12;272.64;330.43;73.74;-6.45;-57.80;-64.25;
01.10.2017 03:16:00;-0.30;-0.20;-1.45;-0.38;285.33;12.18;-24.42;-17.56;272.58;329.82;71.93;-6.85;-57.24;-64.10;
01.10.2017 03:17:00;-0.30;-0.20;-1.45;-0.38;285.32;12.17;-24.53;-17.78;272.55;329.22;72.50;-6.75;-56.67;-63.42;
01.10.2017 03:18:00;-0.30;-0.21;-1.45;-0.39;285.32;12.17;-24.44;-18.22;272.60;328.36;74.58;-6.21;-55.76;-61.97;
01.10.2017 03:19:00;-0.30;-0.21;-1.45;-0.39;285.32;12.17;-24.47;-18.10;272.54;328.30;73.98;-6.37;-55.75;-62.12;
01.10.2017 03:20:00;-0.30;-0.20;-1.45;-0.38;285.32;12.17;-24.61;-17.81;272.37;329.06;72.38;-6.80;-56.69;-63.48;
01.10.2017 03:21:00;-0.30;-0.20;-1.45;-0.38;285.31;12.16;-24.51;-17.69;272.38;328.81;72.16;-6.82;-56.43;-63.26;
01.10.2017 03:22:00;-0.30;-0.20;-1.45;-0.38;285.31;12.16;-24.48;-17.82;272.36;328.81;72.81;-6.66;-56.44;-63.10;
01.10.2017 03:23:00;-0.30;-0.20;-1.46;-0.39;285.30;12.15;-24.58;-17.90;272.12;328.60;72.84;-6.68;-56.48;-63.15;
01.10.2017 03:24:00;-0.30;-0.21;-1.45;-0.39;285.30;12.15;-24.48;-18.25;272.22;327.56;74.55;-6.23;-55.34;-61.57;
01.10.2017 03:25:00;-0.30;-0.21;-1.45;-0.39;285.29;12.14;-24.45;-18.56;272.11;327.45;75.91;-5.89;-55.34;-61.23;
01.10.2017 03:26:00;-0.30;-0.21;-1.45;-0.39;285.30;12.15;-24.48;-18.10;272.36;327.88;73.91;-6.39;-55.52;-61.91;
01.10.2017 03:27:00;-0.30;-0.21;-1.45;-0.39;285.30;12.15;-24.53;-18.00;272.13;327.55;73.38;-6.53;-55.42;-61.95;
01.10.2017 03:28:00;-0.30;-0.21;-1.45;-0.40;285.29;12.14;-24.47;-18.54;272.17;326.72;75.77;-5.93;-54.55;-60.48;
01.10.2017 03:29:00;-0.30;-0.22;-1.45;-0.40;285.28;12.13;-24.53;-18.93;272.18;326.71;77.17;-5.60;-54.53;-60.13;
01.10.2017 03:30:00;-0.30;-0.22;-1.45;-0.40;285.27;12.12;-24.54;-18.86;272.01;326.51;76.86;-5.68;-54.50;-60.18;
01.10.2017 03:31:00;-0.31;-0.21;-1.45;-0.38;285.26;12.11;-24.76;-18.25;271.97;328.50;73.71;-6.51;-56.53;-63.04;
01.10.2017 03:32:00;-0.31;-0.21;-1.45;-0.39;285.25;12.10;-24.89;-18.33;271.92;327.83;73.66;-6.55;-55.91;-62.46;
01.10.2017 03:33:00;-0.31;-0.21;-1.45;-0.39;285.24;12.09;-24.84;-17.94;271.96;327.31;72.22;-6.90;-55.34;-62.24;
01.10.2017 03:34:00;-0.30;-0.20;-1.45;-0.40;285.23;12.08;-24.69;-17.77;271.75;326.29;71.96;-6.92;-54.54;-61.46;
01.10.2017 03:35:00;-0.30;-0.20;-1.45;-0.40;285.23;12.08;-24.63;-17.86;272.01;326.48;72.50;-6.78;-54.47;-61.25;
01.10.2017 03:36:00;-0.31;-0.21;-1.45;-0.36;285.17;12.02;-24.76;-18.62;271.84;330.52;75.19;-6.14;-58.68;-64.82;
01.10.2017 03:37:00;-0.30;-0.22;-1.45;-0.37;285.15;12.00;-24.69;-18.83;271.93;330.33;76.27;-5.86;-58.40;-64.26;
01.10.2017 03:38:00;-0.30;-0.21;-1.45;-0.37;285.13;11.98;-24.55;-18.45;271.87;329.62;75.16;-6.10;-57.75;-63.85;
01.10.2017 03:39:00;-0.30;-0.21;-1.44;-0.38;285.12;11.97;-24.34;-18.08;271.87;328.93;74.26;-6.27;-57.06;-63.33;
01.10.2017 03:40:00;-0.30;-0.21;-1.44;-0.35;285.07;11.92;-24.32;-18.28;271.89;331.41;75.18;-6.04;-59.53;-65.56;
01.10.2017 03:41:00;-0.30;-0.21;-1.44;-0.35;285.04;11.89;-24.52;-18.55;271.86;331.79;75.66;-5.97;-59.93;-65.90;
01.10.2017 03:42:00;-0.30;-0.21;-1.44;-0.35;285.01;11.86;-24.44;-18.45;271.74;331.66;75.47;-6.00;-59.92;-65.92;
01.10.2017 03:43:00;-0.30;-0.21;-1.44;-0.36;284.98;11.83;-24.35;-18.44;271.64;330.11;75.74;-5.91;-58.47;-64.38;
01.10.2017 03:44:00;-0.30;-0.21;-1.44;-0.37;284.97;11.82;-24.31;-18.25;271.70;329.23;75.06;-6.06;-57.53;-63.60;
01.10.2017 03:45:00;-0.30;-0.21;-1.44;-0.37;284.95;11.80;-24.25;-18.41;271.58;328.81;75.94;-5.83;-57.23;-63.07;
01.10.2017 03:46:00;-0.30;-0.21;-1.44;-0.37;284.94;11.79;-24.02;-18.34;271.49;328.25;76.39;-5.67;-56.76;-62.43;
01.10.2017 03:47:00;-0.30;-0.21;-1.44;-0.36;284.92;11.77;-24.05;-18.31;271.44;329.35;76.15;-5.74;-57.91;-63.65;
01.10.2017 03:48:00;-0.30;-0.21;-1.43;-0.37;284.91;11.76;-23.91;-18.24;271.59;329.02;76.27;-5.67;-57.44;-63.11;
01.10.2017 03:49:00;-0.30;-0.21;-1.43;-0.36;284.89;11.74;-23.97;-18.22;271.68;329.64;76.01;-5.75;-57.96;-63.71;
01.10.2017 03:50:00;-0.30;-0.21;-1.43;-0.36;284.87;11.72;-24.19;-18.13;271.52;329.66;74.97;-6.05;-58.14;-64.19;
01.10.2017 03:51:00;-0.30;-0.21;-1.43;-0.36;284.85;11.70;-23.97;-18.48;271.53;329.23;77.09;-5.49;-57.70;-63.19;
01.10.2017 03:52:00;-0.29;-0.21;-1.43;-0.36;284.84;11.69;-23.86;-18.12;271.54;329.41;75.97;-5.73;-57.87;-63.61;
01.10.2017 03:53:00;-0.30;-0.21;-1.43;-0.36;284.82;11.67;-24.11;-18.18;271.56;329.49;75.44;-5.92;-57.93;-63.85;
01.10.2017 03:54:00;-0.29;-0.20;-1.43;-0.36;284.81;11.66;-23.87;-17.63;271.43;329.48;73.87;-6.24;-58.05;-64.29;
01.10.2017 03:55:00;-0.30;-0.20;-1.43;-0.36;284.79;11.64;-23.95;-17.88;271.32;329.37;74.68;-6.06;-58.05;-64.12;
01.10.2017 03:56:00;-0.30;-0.20;-1.43;-0.36;284.79;11.64;-23.97;-17.57;271.27;328.89;73.33;-6.39;-57.62;-64.02;
01.10.2017 03:57:00;-0.29;-0.20;-1.43;-0.36;284.79;11.64;-23.71;-17.40;271.25;328.77;73.38;-6.31;-57.52;-63.83;
01.10.2017 03:58:00;-0.29;-0.20;-1.43;-0.35;284.77;11.62;-23.56;-17.52;271.15;329.85;74.34;-6.05;-58.70;-64.75;
01.10.2017 03:59:00;-0.30;-0.21;-1.42;-0.35;284.74;11.59;-23.91;-18.04;271.33;330.52;75.44;-5.87;-59.19;-65.06;
01.10.2017 04:00:00;-0.29;-0.21;-1.42;-0.35;284.73;11.58;-23.76;-18.31;271.29;329.83;77.05;-5.45;-58.54;-63.99;
01.10.2017 04:01:00;-0.29;-0.21;-1.42;-0.35;284.71;11.56;-23.49;-18.29;271.33;329.94;77.88;-5.19;-58.61;-63.80;
01.10.2017 04:02:00;-0.29;-0.21;-1.42;-0.34;284.66;11.51;-23.40;-18.52;271.18;331.20;79.16;-4.87;-60.02;-64.89;
01.10.2017 04:03:00;-0.29;-0.21;-1.42;-0.34;284.64;11.49;-23.48;-18.61;271.14;330.85;79.27;-4.87;-59.71;-64.58;
01.10.2017 04:04:00;-0.29;-0.21;-1.42;-0.34;284.62;11.47;-23.49;-17.99;271.12;330.27;76.59;-5.50;-59.16;-64.66;
01.10.2017 04:05:00;-0.29;-0.20;-1.42;-0.34;284.61;11.46;-23.55;-17.81;271.00;330.09;75.61;-5.74;-59.09;-64.84;
01.10.2017 04:06:00;-0.29;-0.20;-1.42;-0.33;284.58;11.43;-23.46;-17.57;270.90;331.59;74.88;-5.89;-60.70;-66.59;
01.10.2017 04:07:00;-0.29;-0.20;-1.41;-0.32;284.54;11.39;-23.62;-17.66;271.16;332.99;74.78;-5.96;-61.83;-67.79;
01.10.2017 04:08:00;-0.29;-0.20;-1.41;-0.31;284.51;11.36;-23.88;-17.64;271.00;333.44;73.87;-6.24;-62.44;-68.68;
01.10.2017 04:09:00;-0.29;-0.20;-1.41;-0.32;284.50;11.35;-23.56;-17.60;270.91;331.89;74.69;-5.96;-60.98;-66.94;
01.10.2017 04:10:00;-0.29;-0.20;-1.41;-0.33;284.48;11.33;-23.48;-17.62;270.79;330.99;75.03;-5.86;-60.20;-66.06;
01.10.2017 04:11:00;-0.29;-0.20;-1.41;-0.34;284.48;11.33;-23.26;-17.25;270.77;330.13;74.19;-6.00;-59.36;-65.36;
01.10.2017 04:12:00;-0.29;-0.20;-1.41;-0.34;284.47;11.32;-23.35;-17.55;270.61;329.40;75.17;-5.80;-58.79;-64.59;
01.10.2017 04:13:00;-0.29;-0.20;-1.41;-0.35;284.47;11.32;-23.38;-17.61;270.73;328.82;75.33;-5.77;-58.09;-63.85;
01.10.2017 04:14:00;-0.29;-0.20;-1.41;-0.35;284.46;11.31;-23.37;-17.75;270.78;328.74;75.94;-5.62;-57.96;-63.58;
01.10.2017 04:15:00;-0.29;-0.21;-1.41;-0.34;284.44;11.29;-23.51;-18.21;270.73;329.40;77.45;-5.30;-58.67;-63.97;
01.10.2017 04:16:00;-0.29;-0.20;-1.41;-0.34;284.45;11.30;-23.55;-17.76;270.55;329.20;75.45;-5.78;-58.65;-64.43;
01.10.2017 04:17:00;-0.29;-0.20;-1.41;-0.34;284.44;11.29;-23.35;-17.77;270.82;329.14;76.11;-5.58;-58.33;-63.91;
01.10.2017 04:18:00;-0.29;-0.20;-1.41;-0.34;284.43;11.28;-23.54;-17.43;270.56;329.91;74.05;-6.11;-59.34;-65.45;
01.10.2017 04:19:00;-0.29;-0.20;-1.41;-0.34;284.41;11.26;-23.64;-17.46;270.44;329.86;73.85;-6.18;-59.42;-65.61;
01.10.2017 04:20:00;-0.29;-0.20;-1.41;-0.34;284.41;11.26;-23.49;-17.36;270.41;329.72;73.91;-6.13;-59.31;-65.44;
01.10.2017 04:21:00;-0.29;-0.20;-1.41;-0.33;284.38;11.23;-23.82;-17.81;270.17;330.22;74.79;-6.00;-60.05;-66.06;
01.10.2017 04:22:00;-0.29;-0.21;-1.41;-0.34;284.37;11.22;-23.68;-17.97;270.19;329.11;75.88;-5.71;-58.92;-64.63;
01.10.2017 04:23:00;-0.29;-0.20;-1.41;-0.34;284.36;11.21;-23.50;-17.67;270.16;328.83;75.20;-5.83;-58.67;-64.49;
01.10.2017 04:24:00;-0.29;-0.20;-1.41;-0.34;284.34;11.19;-23.52;-17.78;270.02;329.67;75.61;-5.74;-59.65;-65.39;
01.10.2017 04:25:00;-0.29;-0.20;-1.41;-0.34;284.33;11.18;-23.47;-17.80;269.95;329.29;75.82;-5.68;-59.35;-65.02;
01.10.2017 04:26:00;-0.29;-0.21;-1.41;-0.34;284.32;11.17;-23.47;-18.05;269.89;328.71;76.91;-5.42;-58.82;-64.24;
01.10.2017 04:27:00;-0.29;-0.21;-1.42;-0.35;284.31;11.17;-23.32;-17.96;269.76;328.02;77.04;-5.35;-58.26;-63.62;
01.10.2017 04:28:00;-0.29;-0.20;-1.41;-0.35;284.31;11.16;-23.35;-17.76;269.80;328.29;76.06;-5.59;-58.49;-64.08;
01.10.2017 04:29:00;-0.29;-0.20;-1.42;-0.34;284.31;11.16;-23.49;-17.35;269.65;328.51;73.88;-6.13;-58.86;-64.99;
01.10.2017 04:30:00;-0.29;-0.20;-1.42;-0.34;284.30;11.15;-23.42;-17.52;269.68;328.79;74.79;-5.90;-59.11;-65.02;
01.10.2017 04:31:00;-0.29;-0.20;-1.42;-0.34;284.30;11.15;-23.65;-17.60;269.61;329.31;74.40;-6.05;-59.71;-65.76;
01.10.2017 04:32:00;-0.29;-0.20;-1.41;-0.33;284.29;11.14;-23.54;-17.50;269.79;329.71;74.36;-6.04;-59.92;-65.95;
01.10.2017 04:33:00;-0.29;-0.20;-1.41;-0.34;284.27;11.12;-23.48;-17.51;269.73;328.89;74.57;-5.97;-59.16;-65.13;
01.10.2017 04:34:00;-0.29;-0.20;-1.41;-0.34;284.27;11.12;-23.31;-17.24;269.70;328.23;73.96;-6.07;-58.54;-64.61;
01.10.2017 04:35:00;-0.29;-0.20;-1.41;-0.34;284.27;11.12;-23.55;-17.07;269.73;328.58;72.49;-6.48;-58.85;-65.33;
01.10.2017 04:36:00;-0.29;-0.20;-1.41;-0.33;284.27;11.12;-23.64;-17.12;269.84;329.42;72.43;-6.52;-59.58;-66.10;
01.10.2017 04:37:00;-0.29;-0.20;-1.41;-0.33;284.23;11.08;-23.51;-17.72;269.67;330.33;75.34;-5.80;-60.66;-66.46;
01.10.2017 04:38:00;-0.29;-0.20;-1.41;-0.33;284.22;11.07;-23.55;-17.80;269.56;329.67;75.58;-5.75;-60.11;-65.86;
01.10.2017 04:39:00;-0.29;-0.21;-1.41;-0.33;284.20;11.05;-23.50;-17.95;269.53;329.23;76.36;-5.56;-59.69;-65.25;
01.10.2017 04:40:00;-0.29;-0.20;-1.41;-0.34;284.20;11.05;-23.45;-17.65;269.49;328.58;75.28;-5.80;-59.08;-64.88;
01.10.2017 04:41:00;-0.29;-0.20;-1.41;-0.34;284.19;11.04;-23.35;-17.63;269.46;328.42;75.53;-5.71;-58.96;-64.67;
01.10.2017 04:42:00;-0.29;-0.20;-1.41;-0.34;284.17;11.02;-23.48;-17.75;269.51;328.83;75.61;-5.73;-59.32;-65.04;
01.10.2017 04:43:00;-0.29;-0.20;-1.41;-0.33;284.16;11.01;-23.64;-17.85;269.40;328.98;75.53;-5.79;-59.57;-65.36;
01.10.2017 04:44:00;-0.29;-0.20;-1.41;-0.34;284.14;10.99;-23.47;-17.75;269.35;328.15;75.62;-5.72;-58.80;-64.52;
01.10.2017 04:45:00;-0.29;-0.20;-1.40;-0.34;284.13;10.98;-23.29;-17.86;269.58;327.88;76.68;-5.43;-58.30;-63.74;
01.10.2017 04:46:00;-0.29;-0.20;-1.40;-0.33;284.12;10.97;-23.39;-17.84;269.74;329.56;76.29;-5.54;-59.82;-65.37;
01.10.2017 04:47:00;-0.29;-0.20;-1.40;-0.33;284.09;10.94;-23.39;-17.88;269.55;329.46;76.44;-5.51;-59.91;-65.42;
01.10.2017 04:48:00;-0.29;-0.20;-1.40;-0.32;284.08;10.93;-23.47;-17.53;269.47;329.93;74.70;-5.94;-60.46;-66.40;
01.10.2017 04:49:00;-0.29;-0.20;-1.40;-0.33;284.07;10.92;-23.52;-17.40;269.37;329.48;73.99;-6.12;-60.11;-66.23;
01.10.2017 04:50:00;-0.29;-0.20;-1.40;-0.32;284.04;10.89;-23.47;-17.25;269.32;329.62;73.50;-6.22;-60.30;-66.52;
01.10.2017 04:51:00;-0.29;-0.20;-1.40;-0.32;284.02;10.87;-23.31;-17.34;269.27;329.53;74.39;-5.97;-60.26;-66.23;
01.10.2017 04:52:00;-0.29;-0.20;-1.40;-0.33;284.01;10.86;-23.33;-17.27;269.14;328.98;74.03;-6.06;-59.84;-65.90;
01.10.2017 04:53:00;-0.29;-0.20;-1.40;-0.34;284.02;10.87;-23.23;-17.19;269.03;327.43;74.01;-6.04;-58.40;-64.44;
01.10.2017 04:53:00;-0.29;-0.20;-1.40;-0.35;284.02;10.87;-23.21;-17.21;269.08;326.23;74.14;-6.00;-57.14;-63.14;
01.10.2017 04:55:00;-0.29;-0.20;-1.41;-0.35;284.04;10.89;-23.44;-17.29;268.96;326.22;73.77;-6.15;-57.26;-63.41;
01.10.2017 04:56:00;-0.29;-0.19;-1.41;-0.36;284.05;10.90;-23.25;-16.90;268.93;325.43;72.71;-6.34;-56.50;-62.85;
01.10.2017 04:57:00;-0.29;-0.19;-1.41;-0.36;284.07;10.92;-23.16;-17.02;268.80;325.00;73.48;-6.14;-56.20;-62.35;
01.10.2017 04:58:00;-0.29;-0.20;-1.41;-0.36;284.08;10.93;-23.25;-17.22;268.78;325.57;74.05;-6.03;-56.79;-62.83;
01.10.2017 04:59:00;-0.29;-0.20;-1.41;-0.36;284.08;10.93;-23.27;-17.61;268.79;325.37;75.65;-5.67;-56.58;-62.25;
01.10.2017 05:00:00;-0.29;-0.21;-1.41;-0.36;284.09;10.94;-23.46;-18.00;268.64;325.80;76.74;-5.46;-57.17;-62.63;
01.10.2017 05:01:00;-0.29;-0.20;-1.41;-0.36;284.10;10.95;-23.58;-17.81;268.70;325.30;75.53;-5.77;-56.60;-62.37;
01.10.2017 05:02:00;-0.29;-0.20;-1.42;-0.36;284.10;10.95;-23.54;-17.78;268.65;325.21;75.55;-5.76;-56.55;-62.31;
01.10.2017 05:03:00;-0.29;-0.21;-1.41;-0.36;284.11;10.96;-23.64;-18.15;268.72;325.51;76.80;-5.48;-56.78;-62.27;
01.10.2017 05:04:00;-0.29;-0.21;-1.42;-0.36;284.12;10.97;-23.44;-18.06;268.69;325.03;77.05;-5.38;-56.34;-61.72;
01.10.2017 05:05:00;-0.29;-0.21;-1.41;-0.36;284.11;10.96;-23.69;-18.01;268.75;325.95;76.05;-5.67;-57.19;-62.87;
01.10.2017 05:06:00;-0.29;-0.20;-1.41;-0.35;284.11;10.96;-23.74;-17.90;268.81;326.73;75.37;-5.85;-57.92;-63.77;
01.10.2017 05:07:00;-0.30;-0.21;-1.41;-0.33;284.08;10.93;-23.90;-18.17;268.73;328.82;76.02;-5.73;-60.09;-65.82;
01.10.2017 05:08:00;-0.30;-0.20;-1.41;-0.33;284.06;10.91;-24.15;-17.85;268.61;329.30;73.94;-6.29;-60.69;-66.98;
01.10.2017 05:09:00;-0.29;-0.20;-1.41;-0.33;284.05;10.90;-23.87;-17.69;268.63;328.34;74.12;-6.18;-59.70;-65.88;
01.10.2017 05:10:00;-0.29;-0.21;-1.41;-0.34;284.04;10.89;-23.86;-17.98;268.42;327.43;75.36;-5.88;-59.01;-64.89;
01.10.2017 05:11:00;-0.29;-0.20;-1.41;-0.35;284.04;10.89;-23.78;-17.52;268.46;326.30;73.68;-6.26;-57.85;-64.10;
01.10.2017 05:12:00;-0.29;-0.20;-1.42;-0.36;284.05;10.90;-23.87;-17.44;268.35;325.69;73.09;-6.42;-57.34;-63.77;
01.10.2017 05:13:00;-0.29;-0.20;-1.42;-0.36;284.06;10.91;-23.88;-17.37;268.38;325.26;72.77;-6.50;-56.87;-63.37;
01.10.2017 05:14:00;-0.29;-0.20;-1.42;-0.36;284.07;10.92;-23.87;-17.51;268.41;324.72;73.37;-6.36;-56.32;-62.67;
01.10.2017 05:15:00;-0.29;-0.20;-1.42;-0.36;284.07;10.92;-23.88;-17.54;268.40;325.10;73.43;-6.35;-56.70;-63.05;
01.10.2017 05:16:00;-0.30;-0.21;-1.42;-0.36;284.06;10.91;-23.92;-17.91;268.42;324.95;74.87;-6.01;-56.53;-62.54;
01.10.2017 05:17:00;-0.30;-0.20;-1.42;-0.36;284.07;10.92;-24.03;-17.81;268.48;325.30;74.12;-6.22;-56.81;-63.03;
01.10.2017 05:18:00;-0.30;-0.20;-1.42;-0.36;284.07;10.92;-24.00;-17.65;268.28;324.85;73.57;-6.34;-56.57;-62.91;
01.10.2017 05:19:00;-0.30;-0.20;-1.42;-0.37;284.07;10.92;-23.92;-17.71;268.16;324.03;74.02;-6.22;-55.87;-62.08;
01.10.2017 05:20:00;-0.30;-0.20;-1.42;-0.37;284.07;10.92;-23.89;-17.68;268.19;323.86;74.02;-6.21;-55.66;-61.87;
01.10.2017 05:21:00;-0.29;-0.20;-1.42;-0.37;284.07;10.92;-23.83;-17.54;268.08;323.74;73.59;-6.29;-55.67;-61.96;
01.10.2017 05:22:00;-0.29;-0.20;-1.42;-0.37;284.08;10.93;-23.78;-17.78;268.12;323.85;74.79;-5.99;-55.73;-61.73;
01.10.2017 05:23:00;-0.30;-0.21;-1.42;-0.37;284.09;10.94;-23.92;-18.26;268.14;323.88;76.32;-5.66;-55.74;-61.40;
01.10.2017 05:24:00;-0.30;-0.21;-1.42;-0.38;284.09;10.94;-23.96;-18.43;268.00;323.36;76.94;-5.52;-55.36;-60.88;
01.10.2017 05:25:00;-0.30;-0.21;-1.42;-0.38;284.09;10.94;-23.97;-18.52;268.09;323.23;77.25;-5.45;-55.14;-60.59;
01.10.2017 05:26:00;-0.30;-0.21;-1.42;-0.38;284.09;10.94;-23.99;-18.29;268.00;322.90;76.25;-5.70;-54.90;-60.60;
01.10.2017 05:27:00;-0.30;-0.21;-1.42;-0.37;284.09;10.94;-24.12;-17.95;268.04;323.71;74.42;-6.17;-55.67;-61.84;
01.10.2017 05:28:00;-0.30;-0.20;-1.42;-0.37;284.09;10.94;-24.20;-17.57;268.14;324.63;72.60;-6.63;-56.50;-63.13;
01.10.2017 05:29:00;-0.30;-0.20;-1.42;-0.36;284.08;10.93;-24.16;-17.79;268.16;325.34;73.66;-6.36;-57.18;-63.54;
01.10.2017 05:30:00;-0.30;-0.21;-1.42;-0.36;284.07;10.92;-24.08;-18.38;268.06;325.47;76.31;-5.71;-57.40;-63.11;
01.10.2017 05:31:00;-0.30;-0.21;-1.42;-0.36;284.06;10.91;-23.96;-18.24;268.03;325.55;76.15;-5.71;-57.53;-63.24;
01.10.2017 05:32:00;-0.30;-0.21;-1.42;-0.36;284.05;10.90;-23.93;-18.31;267.87;325.39;76.50;-5.62;-57.51;-63.14;
01.10.2017 05:33:00;-0.29;-0.21;-1.42;-0.36;284.05;10.90;-23.85;-18.15;267.94;324.91;76.12;-5.70;-56.97;-62.66;
01.10.2017 05:34:00;-0.30;-0.21;-1.42;-0.36;284.05;10.90;-23.92;-18.00;267.89;324.99;75.28;-5.91;-57.10;-63.01;
01.10.2017 05:35:00;-0.29;-0.20;-1.42;-0.36;284.05;10.90;-23.79;-17.86;267.83;324.72;75.09;-5.93;-56.89;-62.82;
01.10.2017 05:36:00;-0.29;-0.21;-1.42;-0.36;284.04;10.89;-23.80;-18.01;267.71;324.86;75.67;-5.79;-57.15;-62.94;
01.10.2017 05:37:00;-0.29;-0.20;-1.42;-0.36;284.02;10.87;-23.65;-17.86;267.62;325.58;75.50;-5.79;-57.96;-63.76;
01.10.2017 05:38:00;-0.29;-0.20;-1.42;-0.35;284.00;10.85;-23.69;-17.86;267.58;326.76;75.37;-5.84;-59.18;-65.02;
01.10.2017 05:39:00;-0.29;-0.21;-1.42;-0.34;283.98;10.83;-23.82;-18.08;267.64;327.37;75.91;-5.74;-59.73;-65.47;
01.10.2017 05:40:00;-0.29;-0.21;-1.42;-0.34;283.95;10.80;-23.61;-18.12;267.77;327.02;76.76;-5.49;-59.25;-64.73;
01.10.2017 05:41:00;-0.29;-0.21;-1.42;-0.34;283.92;10.77;-23.69;-18.39;267.59;327.07;77.65;-5.29;-59.48;-64.78;
01.10.2017 05:42:00;-0.29;-0.21;-1.42;-0.35;283.90;10.75;-23.33;-18.09;267.50;325.97;77.52;-5.24;-58.46;-63.71;
01.10.2017 05:43:00;-0.29;-0.21;-1.42;-0.35;283.89;10.74;-23.15;-18.20;267.42;325.29;78.63;-4.95;-57.87;-62.82;
01.10.2017 05:44:00;-0.28;-0.20;-1.42;-0.36;283.89;10.74;-22.93;-17.74;267.36;324.79;77.37;-5.19;-57.43;-62.62;
